x,y,z1,z2,z3,z4
3.05,1.9,-129.5319,-0.0184099,0.0196305,-0.0012206
3.05,1.95,-129.5301,-0.0172435,0.018452,-0.0012084
3.05,2.0,-129.5284,-0.0160617,0.0172584,-0.0011966
3.05,2.05,-129.5268,-0.0148834,0.0160685,-0.0011851
3.05,2.1,-129.5254,-0.0137238,0.0148978,-0.0011739
3.05,2.15,-129.524,-0.0125948,0.0137578,-0.0011629
3.05,2.2,-129.5228,-0.0115045,0.0126567,-0.0011521
3.05,2.25,-129.5216,-0.010458,0.0115996,-0.0011416
3.05,2.3,-129.5206,-0.0094583,0.0105896,-0.0011312
3.05,2.35,-129.5196,-0.0085077,0.0096288,-0.001121
3.05,2.4,-129.5187,-0.0076077,0.0087188,-0.001111
3.05,2.45,-129.518,-0.0067589,0.0078602,-0.0011012
3.05,2.5,-129.5173,-0.0059606,0.0070523,-0.0010916
3.05,2.55,-129.5166,-0.0052115,0.0062938,-0.0010823
3.05,2.6,-129.5161,-0.0045094,0.0055825,-0.0010731
3.05,2.65,-129.5156,-0.0038521,0.0049163,-0.0010642
3.05,2.7,-129.5151,-0.0032379,0.0042934,-0.0010555
3.05,2.75,-129.5148,-0.0026652,0.0037122,-0.001047
3.05,2.8,-129.5144,-0.0021326,0.0031714,-0.0010388
3.05,2.85,-129.5142,-0.0016386,0.0026695,-0.0010308
3.05,2.9,-129.5139,-0.0011817,0.0022048,-0.0010231
3.05,2.95,-129.5137,-0.0007596,0.0017752,-0.0010156
3.05,3.0,-129.5136,-0.0003702,0.0013787,-0.0010084
3.05,3.05,-129.5135,-1.14e-05,0.0010129,-0.0010015
3.05,3.1,-129.5134,0.0003187,0.0006761,-0.0009948
3.05,3.15,-129.5134,0.0006216,0.0003668,-0.0009884
3.05,3.2,-129.5133,0.0008987,8.35e-05,-0.0009823
3.05,3.25,-129.5133,0.0011516,-0.0001752,-0.0009764
3.05,3.3,-129.5134,0.0013819,-0.0004112,-0.0009707
3.05,3.35,-129.5134,0.0015912,-0.0006259,-0.0009653
3.05,3.4,-129.5135,0.0017809,-0.0008208,-0.0009601
3.05,3.45,-129.5136,0.0019523,-0.0009972,-0.0009551
3.05,3.5,-129.5137,0.0021064,-0.001156,-0.0009503
3.05,3.55,-129.5138,0.002244,-0.0012982,-0.0009457
3.05,3.6,-129.5139,0.0023665,-0.0014251,-0.0009414
3.05,3.65,-129.5141,0.0024751,-0.0015379,-0.0009372
3.05,3.7,-129.5142,0.0025712,-0.001638,-0.0009332
3.05,3.75,-129.5144,0.0026558,-0.0017264,-0.0009293
3.05,3.8,-129.5145,0.0027298,-0.0018041,-0.0009256
3.05,3.85,-129.5147,0.0027941,-0.001872,-0.0009221
3.05,3.9,-129.5149,0.0028493,-0.0019305,-0.0009187
3.05,3.95,-129.5151,0.0028959,-0.0019804,-0.0009155
3.05,4.0,-129.5153,0.0029346,-0.0020222,-0.0009124
3.1,0.75,-129.5351,0.1142413,-0.114433,0.0001916
3.1,0.8,-129.5443,0.0824262,-0.0822586,-0.0001676
3.1,0.85,-129.5509,0.0584856,-0.0579676,-0.000518
3.1,0.9,-129.5554,0.0404427,-0.0395888,-0.0008539
3.1,0.95,-129.5585,0.0268842,-0.0257164,-0.0011678
3.1,1.0,-129.5604,0.0168052,-0.0153612,-0.001444
3.1,1.05,-129.5615,0.0093151,-0.0077093,-0.0016057
3.1,1.1,-129.5619,0.0018793,-0.000355,-0.0015242
3.1,1.15,-129.5616,-0.0048702,0.006317,-0.0014468
3.1,1.2,-129.5607,-0.0102452,0.0116394,-0.0013942
3.1,1.25,-129.5594,-0.0144183,0.0157727,-0.0013544
3.1,1.3,-129.5578,-0.0175956,0.0189178,-0.0013222
3.1,1.35,-129.5559,-0.0199498,0.0212449,-0.001295
3.1,1.4,-129.5538,-0.0216228,0.0228942,-0.0012714
3.1,1.45,-129.5515,-0.0227274,0.0239779,-0.0012504
3.1,1.5,-129.5493,-0.0233543,0.0245858,-0.0012315
3.1,1.55,-129.5469,-0.02358,0.0247941,-0.001214
3.1,1.6,-129.5446,-0.0234685,0.0246663,-0.0011978
3.1,1.65,-129.5423,-0.0230745,0.0242571,-0.0011826
3.1,1.7,-129.54,-0.0224488,0.023617,-0.0011681
3.1,1.75,-129.5378,-0.0216387,0.0227931,-0.0011544
3.1,1.8,-129.5357,-0.020686,0.0218273,-0.0011412
3.1,1.85,-129.5337,-0.0196288,0.0207574,-0.0011286
3.1,1.9,-129.5318,-0.018502,0.0196183,-0.0011163
3.1,1.95,-129.53,-0.0173357,0.0184402,-0.0011045
3.1,2.0,-129.5283,-0.0161539,0.0172469,-0.001093
3.1,2.05,-129.5267,-0.0149755,0.0160573,-0.0010818
3.1,2.1,-129.5253,-0.0138159,0.0148868,-0.0010708
3.1,2.15,-129.5239,-0.0126869,0.0137471,-0.0010602
3.1,2.2,-129.5227,-0.0115964,0.0126462,-0.0010497
3.1,2.25,-129.5215,-0.0105498,0.0115894,-0.0010395
3.1,2.3,-129.5205,-0.0095499,0.0105795,-0.0010296
3.1,2.35,-129.5195,-0.0085991,0.0096189,-0.0010198
3.1,2.4,-129.5186,-0.0076989,0.0087091,-0.0010102
3.1,2.45,-129.5179,-0.0068498,0.0078507,-0.0010008
3.1,2.5,-129.5172,-0.0060513,0.0070431,-0.0009917
3.1,2.55,-129.5165,-0.0053019,0.0062848,-0.0009828
3.1,2.6,-129.516,-0.0045995,0.0055737,-0.0009741
3.1,2.65,-129.5155,-0.003942,0.0049077,-0.0009657
3.1,2.7,-129.515,-0.0033275,0.0042851,-0.0009575
3.1,2.75,-129.5147,-0.0027546,0.0037041,-0.0009495
3.1,2.8,-129.5143,-0.0022217,0.0031635,-0.0009418
3.1,2.85,-129.5141,-0.0017275,0.0026619,-0.0009343
3.1,2.9,-129.5138,-0.0012703,0.0021974,-0.0009271
3.1,2.95,-129.5137,-0.000848,0.0017682,-0.0009201
3.1,3.0,-129.5135,-0.0004584,0.0013718,-0.0009134
3.1,3.05,-129.5134,-9.94e-05,0.0010063,-0.0009069
3.1,3.1,-129.5133,0.0002309,0.0006698,-0.0009007
3.1,3.15,-129.5133,0.000534,0.0003607,-0.0008948
3.1,3.2,-129.5132,0.0008113,7.77e-05,-0.000889
3.1,3.25,-129.5132,0.0010644,-0.0001808,-0.0008836
3.1,3.3,-129.5133,0.0012949,-0.0004165,-0.0008783
3.1,3.35,-129.5133,0.0015044,-0.000631,-0.0008733
3.1,3.4,-129.5134,0.0016943,-0.0008257,-0.0008685
3.1,3.45,-129.5135,0.0018658,-0.0010019,-0.0008639
3.1,3.5,-129.5136,0.00202,-0.0011605,-0.0008595
3.1,3.55,-129.5137,0.0021579,-0.0013025,-0.0008553
3.1,3.6,-129.5138,0.0022805,-0.0014292,-0.0008513
3.1,3.65,-129.514,0.0023894,-0.0015418,-0.0008475
3.1,3.7,-129.5141,0.0024856,-0.0016417,-0.0008438
3.1,3.75,-129.5143,0.0025704,-0.00173,-0.0008403
3.1,3.8,-129.5144,0.0026446,-0.0018076,-0.0008369
3.1,3.85,-129.5146,0.002709,-0.0018753,-0.0008337
3.1,3.9,-129.5148,0.0027644,-0.0019337,-0.0008306
3.1,3.95,-129.515,0.0028112,-0.0019834,-0.0008277
3.1,4.0,-129.5152,0.00285,-0.0020251,-0.0008248
3.15,0.75,-129.5351,0.1137085,-0.1140741,0.0003656
3.15,0.8,-129.5443,0.0818933,-0.0819054,1.21e-05
3.15,0.85,-129.5508,0.0579588,-0.0576251,-0.0003337
3.15,0.9,-129.5554,0.0399297,-0.0392621,-0.0006676
3.15,0.95,-129.5584,0.0263981,-0.0254137,-0.0009843
3.15,1.0,-129.5603,0.0163787,-0.0151062,-0.0012725
3.15,1.05,-129.5613,0.0091394,-0.0076703,-0.0014691
3.15,1.1,-129.5617,0.0018464,-0.0004486,-0.0013978
3.15,1.15,-129.5614,-0.0049312,0.0062571,-0.0013259
3.15,1.2,-129.5606,-0.0103189,0.011596,-0.0012771
3.15,1.25,-129.5593,-0.0144986,0.0157382,-0.0012395
3.15,1.3,-129.5576,-0.0176803,0.018889,-0.0012087
3.15,1.35,-129.5557,-0.0200377,0.02122,-0.0011822
3.15,1.4,-129.5537,-0.0217133,0.0228722,-0.0011589
3.15,1.45,-129.5514,-0.0228201,0.023958,-0.0011379
3.15,1.5,-129.5491,-0.0234488,0.0245676,-0.0011187
3.15,1.55,-129.5468,-0.0236761,0.0247772,-0.0011011
3.15,1.6,-129.5445,-0.0235659,0.0246505,-0.0010846
3.15,1.65,-129.5422,-0.0231729,0.0242422,-0.0010692
3.15,1.7,-129.5399,-0.0225482,0.023603,-0.0010547
3.15,1.75,-129.5377,-0.0217387,0.0227797,-0.001041
3.15,1.8,-129.5356,-0.0207865,0.0218144,-0.0010279
3.15,1.85,-129.5336,-0.0197296,0.0207451,-0.0010154
3.15,1.9,-129.5317,-0.018603,0.0196064,-0.0010034
3.15,1.95,-129.5299,-0.0174368,0.0184287,-0.0009918
3.15,2.0,-129.5282,-0.016255,0.0172357,-0.0009806
3.15,2.05,-129.5266,-0.0150766,0.0160464999999999,-0.0009698
3.15,2.1,-129.5252,-0.0139168,0.0148762,-0.0009593
3.15,2.15,-129.5238,-0.0127876,0.0137368,-0.0009491
3.15,2.2,-129.5226,-0.0116969,0.0126362,-0.0009392
3.15,2.25,-129.5214,-0.0106499,0.0115795,-0.0009295
3.15,2.3,-129.5204,-0.0096498,0.0105699,-0.0009201
3.15,2.35,-129.5194,-0.0086986,0.0096095,-0.0009108
3.15,2.4,-129.5186,-0.007798,0.0086999,-0.0009018
3.15,2.45,-129.5178,-0.0069486,0.0078417,-0.000893
3.15,2.5,-129.5171,-0.0061498,0.0070343,-0.0008845
3.15,2.55,-129.5164,-0.0054001,0.0062763,-0.0008761
3.15,2.6,-129.5159,-0.0046974,0.0055654,-0.000868
3.15,2.65,-129.5154,-0.0040395,0.0048997,-0.0008601
3.15,2.7,-129.515,-0.0034247,0.0042772,-0.0008525
3.15,2.75,-129.5146,-0.0028514,0.0036965,-0.0008451
3.15,2.8,-129.5143,-0.0023183,0.0031562,-0.0008379
3.15,2.85,-129.514,-0.0018238,0.0026548,-0.0008309
3.15,2.9,-129.5138,-0.0013663,0.0021906,-0.0008242
3.15,2.95,-129.5136,-0.0009438,0.0017616,-0.0008177
3.15,3.0,-129.5134,-0.0005539,0.0013655,-0.0008115
3.15,3.05,-129.5133,-0.0001947,0.0010002,-0.0008055
3.15,3.1,-129.5132,0.0001358,0.000664,-0.0007998
3.15,3.15,-129.5132,0.0004391,0.0003551,-0.0007943
3.15,3.2,-129.5132,0.0007166,7.23e-05,-0.000789
3.15,3.25,-129.5132,0.0009699,-0.0001859,-0.000784
3.15,3.3,-129.5132,0.0012006,-0.0004215,-0.0007791
3.15,3.35,-129.5132,0.0014103,-0.0006357,-0.0007745
3.15,3.4,-129.5133,0.0016004,-0.0008302,-0.0007701
3.15,3.45,-129.5134,0.0017721,-0.0010062,-0.0007659
3.15,3.5,-129.5135,0.0019265,-0.0011646,-0.0007619
3.15,3.55,-129.5136,0.0020646,-0.0013064,-0.0007581
3.15,3.6,-129.5138,0.0021874,-0.0014329,-0.0007544
3.15,3.65,-129.5139,0.0022964,-0.0015454,-0.0007509
3.15,3.7,-129.514,0.0023928,-0.0016452,-0.0007476
3.15,3.75,-129.5142,0.0024777,-0.0017333,-0.0007444
3.15,3.8,-129.5144,0.0025521,-0.0018107,-0.0007413
3.15,3.85,-129.5145,0.0026167,-0.0018783,-0.0007384
3.15,3.9,-129.5147,0.0026722,-0.0019366,-0.0007356
3.15,3.95,-129.5149,0.0027191,-0.0019862,-0.0007329
3.15,4.0,-129.5151,0.0027581,-0.0020278,-0.0007303
3.2,0.75,-129.5351,0.1131955,-0.113722,0.0005265
3.2,0.8,-129.5443,0.0813782,-0.081558,0.0001798
3.2,0.85,-129.5508,0.0574472,-0.0572867,-0.0001605
3.2,0.9,-129.5553,0.0394275,-0.0389367,-0.0004908
3.2,0.95,-129.5583,0.0259139,-0.0251067,-0.0008072
3.2,1.0,-129.5602,0.0159366,-0.0148334,-0.0011031
3.2,1.05,-129.5612,0.0089176,-0.0075844,-0.0013332
3.2,1.1,-129.5616,0.0018114,-0.0005366,-0.0012747
3.2,1.15,-129.5613,-0.004994,0.0062018,-0.0012078
3.2,1.2,-129.5605,-0.0103929,0.0115551,-0.0011622
3.2,1.25,-129.5592,-0.0145786,0.0157052,-0.0011266
3.2,1.3,-129.5575,-0.0177641,0.018861,-0.0010969
3.2,1.35,-129.5556,-0.0201243,0.0211954,-0.0010711
3.2,1.4,-129.5535,-0.021802,0.0228502,-0.0010481
3.2,1.45,-129.5513,-0.0229106,0.023938,-0.0010274
3.2,1.5,-129.549,-0.0235409,0.0245493,-0.0010084
3.2,1.55,-129.5467,-0.0237694,0.0247602,-0.0009908
3.2,1.6,-129.5444,-0.0236602,0.0246347,-0.0009744
3.2,1.65,-129.5421,-0.0232682,0.0242273,-0.000959
3.2,1.7,-129.5398,-0.0226442,0.0235888,-0.0009445
3.2,1.75,-129.5376,-0.0218355,0.0227664,-0.0009308
3.2,1.8,-129.5355,-0.0208839,0.0218017,-0.0009178
3.2,1.85,-129.5335,-0.0198275,0.0207329,-0.0009054
3.2,1.9,-129.5316,-0.0187012,0.0195948,-0.0008935
3.2,1.95,-129.5298,-0.0175353,0.0184174,-0.0008821
3.2,2.0,-129.5281,-0.0163538,0.0172249,-0.0008711
3.2,2.05,-129.5265,-0.0151755,0.016036,-0.0008605
3.2,2.1,-129.5251,-0.0140158,0.0148661,-0.0008502
3.2,2.15,-129.5237,-0.0128865,0.0137269,-0.0008403
3.2,2.2,-129.5225,-0.0117958,0.0126266,-0.0008307
3.2,2.25,-129.5213,-0.0107487,0.0115702,-0.0008214
3.2,2.3,-129.5203,-0.0097484,0.0105608,-0.0008123
3.2,2.35,-129.5193,-0.0087971,0.0096006,-0.0008035
3.2,2.4,-129.5185,-0.0078963,0.0086912,-0.0007949
3.2,2.45,-129.5177,-0.0070466,0.0078333,-0.0007866
3.2,2.5,-129.517,-0.0062476,0.0070261,-0.0007785
3.2,2.55,-129.5164,-0.0054976,0.0062683,-0.0007706
3.2,2.6,-129.5158,-0.0047947,0.0055577,-0.000763
3.2,2.65,-129.5153,-0.0041366,0.0048922,-0.0007556
3.2,2.7,-129.5149,-0.0035215,0.0042699,-0.0007484
3.2,2.75,-129.5145,-0.002948,0.0036895,-0.0007414
3.2,2.8,-129.5142,-0.0024146,0.0031493,-0.0007347
3.2,2.85,-129.5139,-0.0019199,0.0026482,-0.0007282
3.2,2.9,-129.5137,-0.0014622,0.0021842,-0.000722
3.2,2.95,-129.5135,-0.0010394,0.0017554,-0.000716
3.2,3.0,-129.5133,-0.0006493,0.0013596,-0.0007102
3.2,3.05,-129.5132,-0.0002899,0.0009946,-0.0007047
3.2,3.1,-129.5132,4.08e-05,0.0006585,-0.0006994
3.2,3.15,-129.5131,0.0003443,0.0003499,-0.0006943
3.2,3.2,-129.5131,0.000622,6.74e-05,-0.0006895
3.2,3.25,-129.5131,0.0008755,-0.0001907,-0.0006848
3.2,3.3,-129.5131,0.0011064,-0.000426,-0.0006804
3.2,3.35,-129.5132,0.0013162,-0.0006401,-0.0006761
3.2,3.4,-129.5132,0.0015065,-0.0008344,-0.0006721
3.2,3.45,-129.5133,0.0016784,-0.0010101,-0.0006682
3.2,3.5,-129.5134,0.0018329,-0.0011683,-0.0006645
3.2,3.55,-129.5136,0.0019711,-0.00131,-0.000661
3.2,3.6,-129.5137,0.002094,-0.0014364,-0.0006576
3.2,3.65,-129.5138,0.0022032,-0.0015487,-0.0006544
3.2,3.7,-129.514,0.0022997,-0.0016483,-0.0006514
3.2,3.75,-129.5141,0.0023848,-0.0017363,-0.0006485
3.2,3.8,-129.5143,0.0024593,-0.0018136,-0.0006457
3.2,3.85,-129.5145,0.002524,-0.001881,-0.000643
3.2,3.9,-129.5147,0.0025797,-0.0019392,-0.0006404
3.2,3.95,-129.5148,0.0026267,-0.0019887,-0.000638
3.2,4.0,-129.515,0.0026659,-0.0020302,-0.0006357
3.25,0.8,-129.5443,0.0808835,-0.0812173,0.0003337
3.25,0.85,-129.5508,0.0569537,-0.0569535,-2e-07
3.25,0.9,-129.5553,0.0389404,-0.0386142,-0.0003261
3.25,0.95,-129.5582,0.0254395,-0.0247985,-0.000641
3.25,1.0,-129.5601,0.015489,-0.0145479,-0.0009411
3.25,1.05,-129.5611,0.0086429,-0.0074421,-0.0012007
3.25,1.1,-129.5615,0.0017793,-0.0006196,-0.0011597
3.25,1.15,-129.5612,-0.0050525,0.0061507,-0.0010982
3.25,1.2,-129.5604,-0.0104608,0.011517,-0.0010561
3.25,1.25,-129.5591,-0.0146511,0.0156741,-0.001023
3.25,1.3,-129.5574,-0.0178392,0.0188342,-0.0009949
3.25,1.35,-129.5555,-0.0202013,0.0211717,-0.0009703
3.25,1.4,-129.5535,-0.0218806,0.0228288,-0.0009482
3.25,1.45,-129.5512,-0.0229905,0.0239184,-0.0009279
3.25,1.5,-129.5489,-0.0236219,0.0245311,-0.0009092
3.25,1.55,-129.5466,-0.0238515,0.0247433,-0.0008917
3.25,1.6,-129.5443,-0.0237434,0.0246188,-0.0008754
3.25,1.65,-129.542,-0.0233523,0.0242123,-0.00086
3.25,1.7,-129.5397,-0.0227291,0.0235747,-0.0008456
3.25,1.75,-129.5375,-0.021921,0.022753,-0.000832
3.25,1.8,-129.5354,-0.0209698,0.021789,-0.0008191
3.25,1.85,-129.5334,-0.0199138,0.0207207,-0.0008069
3.25,1.9,-129.5315,-0.0187878,0.0195832,-0.0007953
3.25,1.95,-129.5297,-0.017622,0.0184064,-0.0007843
3.25,2.0,-129.528,-0.0164404,0.0172143,-0.0007738
3.25,2.05,-129.5265,-0.015262,0.0160258,-0.0007638
3.25,2.1,-129.525,-0.0141021,0.0148562,-0.0007541
3.25,2.15,-129.5236,-0.0129725,0.0137174,-0.0007448
3.25,2.2,-129.5224,-0.0118815,0.0126174,-0.0007359
3.25,2.25,-129.5213,-0.010834,0.0115613,-0.0007272
3.25,2.3,-129.5202,-0.0098333,0.0105521,-0.0007188
3.25,2.35,-129.5193,-0.0088815,0.0095922,-0.0007107
3.25,2.4,-129.5184,-0.0079803,0.0086831,-0.0007028
3.25,2.45,-129.5176,-0.0071302,0.0078254,-0.0006951
3.25,2.5,-129.5169,-0.0063307,0.0070185,-0.0006877
3.25,2.55,-129.5163,-0.0055803,0.0062609,-0.0006805
3.25,2.6,-129.5157,-0.0048769,0.0055505,-0.0006735
3.25,2.65,-129.5152,-0.0042184,0.0048852,-0.0006668
3.25,2.7,-129.5148,-0.0036029,0.0042632,-0.0006602
3.25,2.75,-129.5144,-0.003029,0.0036829,-0.0006539
3.25,2.8,-129.5141,-0.0024952,0.0031431,-0.0006478
3.25,2.85,-129.5138,-0.0020001,0.0026421,-0.000642
3.25,2.9,-129.5136,-0.001542,0.0021784,-0.0006363
3.25,2.95,-129.5134,-0.0011189,0.0017498,-0.0006309
3.25,3.0,-129.5133,-0.0007285,0.0013542,-0.0006256
3.25,3.05,-129.5132,-0.0003688,0.0009894,-0.0006206
3.25,3.1,-129.5131,-3.77e-05,0.0006536,-0.0006158
3.25,3.15,-129.5131,0.000266,0.0003452,-0.0006112
3.25,3.2,-129.513,0.0005439,6.28e-05,-0.0006068
3.25,3.25,-129.513,0.0007977,-0.000195,-0.0006026
3.25,3.3,-129.5131,0.0010288,-0.0004301,-0.0005986
3.25,3.35,-129.5131,0.0012388,-0.000644,-0.0005948
3.25,3.4,-129.5132,0.0014293,-0.0008381,-0.0005911
3.25,3.45,-129.5133,0.0016014,-0.0010137,-0.0005876
3.25,3.5,-129.5134,0.0017561,-0.0011718,-0.0005843
3.25,3.55,-129.5135,0.0018945,-0.0013133,-0.0005812
3.25,3.6,-129.5136,0.0020177,-0.0014395,-0.0005781
3.25,3.65,-129.5138,0.002127,-0.0015517,-0.0005752
3.25,3.7,-129.5139,0.0022237,-0.0016511,-0.0005725
3.25,3.75,-129.5141,0.0023089,-0.001739,-0.0005699
3.25,3.8,-129.5142,0.0023836,-0.0018162,-0.0005674
3.25,3.85,-129.5144,0.0024485,-0.0018835,-0.000565
3.25,3.9,-129.5146,0.0025043,-0.0019416,-0.0005627
3.25,3.95,-129.5148,0.0025515,-0.001991,-0.0005605
3.25,4.0,-129.515,0.0025908,-0.0020323,-0.0005584
3.3,0.8,-129.5444,0.0804165,-0.0808842,0.0004676
3.3,0.85,-129.5508,0.0564851,-0.0566262,0.000141
3.3,0.9,-129.5552,0.0384747,-0.0382954,-0.0001793
3.3,0.95,-129.5582,0.0249819,-0.0244904,-0.0004915
3.3,1.0,-129.56,0.0150482,-0.0142544,-0.0007938
3.3,1.05,-129.561,0.0083113,-0.0072351,-0.0010761
3.3,1.1,-129.5614,0.0017546,-0.0006959,-0.0010586
3.3,1.15,-129.5611,-0.0051018,0.0061039,-0.001002
3.3,1.2,-129.5603,-0.0105184,0.0114814,-0.0009629
3.3,1.25,-129.559,-0.0147128,0.0156446,-0.0009318
3.3,1.3,-129.5573,-0.0179033,0.0188087,-0.0009054
3.3,1.35,-129.5554,-0.0202667,0.0211489,-0.0008822
3.3,1.4,-129.5534,-0.0219467,0.0228081,-0.0008614
3.3,1.45,-129.5512,-0.0230569,0.0238995,-0.0008426
3.3,1.5,-129.5489,-0.0236883,0.0245137,-0.0008253
3.3,1.55,-129.5465,-0.0239176,0.024727,-0.0008094
3.3,1.6,-129.5442,-0.0238089,0.0246036,-0.0007946
3.3,1.65,-129.5419,-0.0234173,0.0241982,-0.0007808
3.3,1.7,-129.5396,-0.0227935,0.0235614,-0.0007678
3.3,1.75,-129.5375,-0.0219848,0.0227404,-0.0007555
3.3,1.8,-129.5353,-0.0210331,0.0217771,-0.0007439
3.3,1.85,-129.5333,-0.0199766,0.0207094,-0.0007328
3.3,1.9,-129.5314,-0.0188501,0.0195724,-0.0007222
3.3,1.95,-129.5296,-0.0176839,0.0183961,-0.0007121
3.3,2.0,-129.528,-0.016502,0.0172044,-0.0007024
3.3,2.05,-129.5264,-0.0153233,0.0160163,-0.000693
3.3,2.1,-129.5249,-0.0141631,0.0148471,-0.000684
3.3,2.15,-129.5236,-0.0130333,0.0137086,-0.0006753
3.3,2.2,-129.5223,-0.011942,0.0126089,-0.0006669
3.3,2.25,-129.5212,-0.0108943,0.011553,-0.0006587
3.3,2.3,-129.5202,-0.0098933,0.0105441,-0.0006508
3.3,2.35,-129.5192,-0.0089413,0.0095845,-0.0006431
3.3,2.4,-129.5183,-0.0080398,0.0086756,-0.0006357
3.3,2.45,-129.5176,-0.0071895,0.0078181,-0.0006285
3.3,2.5,-129.5169,-0.0063898,0.0070114,-0.0006215
3.3,2.55,-129.5162,-0.0056392,0.006254,-0.0006148
3.3,2.6,-129.5157,-0.0049355,0.0055439,-0.0006083
3.3,2.65,-129.5152,-0.0042768,0.0048788,-0.000602
3.3,2.7,-129.5148,-0.003661,0.004257,-0.0005959
3.3,2.75,-129.5144,-0.0030869,0.003677,-0.0005901
3.3,2.8,-129.5141,-0.0025528,0.0031373,-0.0005844
3.3,2.85,-129.5138,-0.0020576,0.0026366,-0.000579
3.3,2.9,-129.5136,-0.0015993,0.0021731,-0.0005737
3.3,2.95,-129.5134,-0.001176,0.0017447,-0.0005687
3.3,3.0,-129.5132,-0.0007854,0.0013493,-0.0005639
3.3,3.05,-129.5131,-0.0004255,0.0009847,-0.0005592
3.3,3.1,-129.513,-9.42e-05,0.0006491,-0.0005548
3.3,3.15,-129.513,0.0002096,0.0003409,-0.0005506
3.3,3.2,-129.513,0.0004878,5.87e-05,-0.0005466
3.3,3.25,-129.513,0.0007417,-0.0001989,-0.0005427
3.3,3.3,-129.513,0.0009729,-0.0004339,-0.000539
3.3,3.35,-129.5131,0.0011832,-0.0006476,-0.0005355
3.3,3.4,-129.5131,0.0013737,-0.0008415,-0.0005322
3.3,3.45,-129.5132,0.001546,-0.0010169,-0.000529
3.3,3.5,-129.5133,0.0017009,-0.0011749,-0.000526
3.3,3.55,-129.5134,0.0018394,-0.0013162,-0.0005231
3.3,3.6,-129.5136,0.0019627,-0.0014423,-0.0005203
3.3,3.65,-129.5137,0.0020721,-0.0015544,-0.0005177
3.3,3.7,-129.5139,0.0021689,-0.0016537,-0.0005152
3.3,3.75,-129.514,0.0022543,-0.0017414,-0.0005128
3.3,3.8,-129.5142,0.0023291,-0.0018185,-0.0005105
3.3,3.85,-129.5144,0.0023941,-0.0018857,-0.0005083
3.3,3.9,-129.5146,0.00245,-0.0019437,-0.0005063
3.3,3.95,-129.5147,0.0024973,-0.001993,-0.0005043
3.3,4.0,-129.5149,0.0025367,-0.0020343,-0.0005024
3.35,0.8,-129.5444,0.0799773,-0.0805598,0.0005824
3.35,0.85,-129.5508,0.056042,-0.056306,0.000264
3.35,0.9,-129.5552,0.0380312,-0.0379815,-4.97e-05
3.35,0.95,-129.5581,0.0245418,-0.0241838,-0.0003579
3.35,1.0,-129.5599,0.0146163,-0.0139556,-0.0006607
3.35,1.05,-129.5609,0.007929,-0.0069694,-0.0009595
3.35,1.1,-129.5613,0.0017384,-0.0007663,-0.0009721
3.35,1.15,-129.561,-0.0051394,0.0060612,-0.0009218
3.35,1.2,-129.5602,-0.0105618,0.0114491,-0.0008872
3.35,1.25,-129.5589,-0.0147582,0.0156179,-0.0008596
3.35,1.3,-129.5573,-0.0179493,0.0187855,-0.0008362
3.35,1.35,-129.5554,-0.0203128,0.0211283,-0.0008154
3.35,1.4,-129.5533,-0.0219927,0.0227895,-0.0007967
3.35,1.45,-129.5511,-0.0231028,0.0238825,-0.0007796
3.35,1.5,-129.5488,-0.023734,0.0244979,-0.0007639
3.35,1.55,-129.5465,-0.0239631,0.0247124,-0.0007492
3.35,1.6,-129.5441,-0.0238544,0.0245899,-0.0007355
3.35,1.65,-129.5418,-0.0234626,0.0241853,-0.0007226
3.35,1.7,-129.5396,-0.0228388,0.0235492,-0.0007103
3.35,1.75,-129.5374,-0.02203,0.0227288,-0.0006987
3.35,1.8,-129.5353,-0.0210783,0.021766,-0.0006877
3.35,1.85,-129.5333,-0.0200218,0.0206989,-0.0006771
3.35,1.9,-129.5314,-0.0188953,0.0195623,-0.0006669
3.35,1.95,-129.5296,-0.0177292,0.0183863,-0.0006571
3.35,2.0,-129.5279,-0.0165473,0.017195,-0.0006477
3.35,2.05,-129.5263,-0.0153686,0.0160073,-0.0006387
3.35,2.1,-129.5249,-0.0142084,0.0148384,-0.0006299
3.35,2.15,-129.5235,-0.0130786,0.0137002,-0.0006215
3.35,2.2,-129.5223,-0.0119873,0.0126007,-0.0006134
3.35,2.25,-129.5211,-0.0109396,0.0115451,-0.0006055
3.35,2.3,-129.5201,-0.0099386,0.0105365,-0.0005979
3.35,2.35,-129.5191,-0.0089865,0.0095771,-0.0005905
3.35,2.4,-129.5183,-0.0080849,0.0086684,-0.0005834
3.35,2.45,-129.5175,-0.0072345,0.0078112,-0.0005766
3.35,2.5,-129.5168,-0.0064347,0.0070047,-0.0005699
3.35,2.55,-129.5162,-0.005684,0.0062476,-0.0005635
3.35,2.6,-129.5156,-0.0049802,0.0055376,-0.0005574
3.35,2.65,-129.5151,-0.0043213,0.0048728,-0.0005514
3.35,2.7,-129.5147,-0.0037055,0.0042512,-0.0005457
3.35,2.75,-129.5143,-0.0031311,0.0036714,-0.0005402
3.35,2.8,-129.514,-0.002597,0.0031319,-0.0005349
3.35,2.85,-129.5137,-0.0021016,0.0026314,-0.0005298
3.35,2.9,-129.5135,-0.0016432,0.0021681,-0.0005249
3.35,2.95,-129.5133,-0.0012197,0.00174,-0.0005202
3.35,3.0,-129.5132,-0.000829,0.0013448,-0.0005157
