x,y,z,force1_x,force2_x,force3_x
3.05,2.65,-100.763230488,-0.000613094,0.003734942,-0.003121848
3.05,2.7,-100.762899763,-0.000146618,0.00327634,-0.003129722
3.05,2.75,-100.762609456,0.000258781,0.002877893,-0.003136674
3.05,2.8,-100.762354291,0.000611655,0.002531195,-0.003142851
3.05,2.85,-100.76212972,0.000919058,0.002229245,-0.003148303
3.05,2.9,-100.761931805,0.001187109,0.001966015,-0.003153123
3.05,2.95,-100.761757147,0.001421284,0.001736136,-0.00315742
3.05,3.0,-100.761602822,0.001626393,0.001534877,-0.00316127
3.05,3.05,-100.761466321,0.00180641,0.001358293,-0.003164703
3.05,3.1,-100.761345466,0.001964578,0.001203189,-0.003167767
3.05,3.15,-100.761238359,0.002103619,0.001066899,-0.003170517
3.05,3.2,-100.761143334,0.002225966,0.000947034,-0.003173
3.05,3.25,-100.761058948,0.00233388,0.000841358,-0.003175238
3.05,3.3,-100.760983956,0.002429375,0.000747882,-0.003177257
3.05,3.35,-100.760917285,0.002514059,0.000665027,-0.003179086
3.05,3.4,-100.760857988,0.00258915,0.000591598,-0.003180748
3.05,3.45,-100.760805223,0.002655645,0.000526616,-0.003182261
3.05,3.5,-100.760758236,0.002714507,0.000469134,-0.003183642
3.05,3.55,-100.760716363,0.002766739,0.000418168,-0.003184907
3.05,3.6,-100.760679037,0.00281329,0.00037278,-0.00318607
3.05,3.65,-100.760645766,0.002854917,0.000332223,-0.00318714
3.05,3.7,-100.760616121,0.002892133,0.00029599,-0.003188123
3.05,3.75,-100.760589708,0.002925294,0.000263732,-0.003189026
3.05,3.8,-100.760566168,0.002954733,0.000235127,-0.00318986
3.05,3.85,-100.760545173,0.00298084,0.000209789,-0.003190629
3.05,3.9,-100.760526435,0.003004074,0.000187268,-0.003191342
3.05,3.95,-100.760509709,0.003024883,0.000167118,-0.003192001
3.05,4.0,-100.76049479,0.003043621,0.000148989,-0.00319261
3.1,0.5,-100.862120711,0.423808742,-0.423432109,-0.000376633
3.1,0.6,-100.915115972,0.167277527,-0.16688506,-0.000392466
3.1,0.65,-100.927091628,0.091164465,-0.090762909,-0.000401556
3.1,0.7,-100.93292966,0.036165991,-0.035755371,-0.000410619
3.1,0.8,-100.932481548,-0.032778987,0.033204568,-0.000425581
3.1,0.85,-100.928298145,-0.053770599,0.054201247,-0.000430648
3.1,0.9,-100.922426108,-0.068802548,0.069236654,-0.000434106
3.1,0.95,-100.914578032,-0.079400141,0.079575479,-0.000175338
3.1,1.0,-100.906697532,-0.086539542,0.086745156,-0.000205614
3.1,1.15,-100.881210143,-0.095143888,0.095580527,-0.000436639
3.1,1.2,-100.87216675,-0.095243813,0.095679144,-0.000435331
3.1,1.25,-100.86315659,-0.094480933,0.094914426,-0.000433493
3.1,1.3,-100.854251252,-0.093058838,0.093490048,-0.000431209
3.1,1.35,-100.845505104,-0.09113595,0.091564221,-0.000428271
3.1,1.4,-100.836959924,-0.088835771,0.089260974,-0.000425202
3.1,1.45,-100.828646122,-0.086256893,0.086678486,-0.000421593
3.1,1.55,-100.813209776,-0.071770325,0.072965475,-0.00119515
3.1,1.6,-100.806707041,-0.06342601,0.064992077,-0.001566067
3.1,1.65,-100.80090922,-0.056066028,0.05780994,-0.001743913
3.1,1.7,-100.795766398,-0.049243201,0.051138742,-0.00189554
3.1,1.75,-100.791227847,-0.042997248,0.045023798,-0.00202655
3.1,1.8,-100.787240126,-0.037340578,0.039479949,-0.002139371
3.1,1.85,-100.783749363,-0.032266556,0.034502537,-0.00223598
3.1,1.9,-100.780702853,-0.027753468,0.030072029,-0.00231856
3.1,1.95,-100.77805033,-0.023767661,0.02615704,-0.002389379
3.1,2.0,-100.775744858,-0.020268951,0.022719168,-0.002450217
3.1,2.05,-100.773743327,-0.017214224,0.019716212,-0.002501989
3.1,2.1,-100.772006744,-0.014557749,0.017103506,-0.002545757
3.1,2.15,-100.770500344,-0.012253935,0.014836802,-0.002582867
3.1,2.2,-100.76919341,-0.010259801,0.012874498,-0.002614696
3.1,2.25,-100.768059043,-0.008536036,0.011178096,-0.00264206
3.1,2.3,-100.767073792,-0.007047127,0.009712501,-0.002665374
3.1,2.35,-100.766217362,-0.005761327,0.008446542,-0.002685215
3.1,2.4,-100.765472198,-0.004650811,0.007353059,-0.002702248
3.1,2.45,-100.764823156,-0.003691205,0.006408253,-0.002717048
3.1,2.5,-100.764257189,-0.002861561,0.005591412,-0.002729851
3.1,2.55,-100.763763069,-0.002143855,0.004884747,-0.002740892
3.1,2.6,-100.763331118,-0.001522562,0.00427304,-0.002750477
3.1,2.65,-100.762953007,-0.000984205,0.003743121,-0.002758917
3.1,2.7,-100.762621559,-0.00051714,0.0032835,-0.00276636
3.1,2.75,-100.762330616,-0.000111321,0.00288421,-0.002772889
3.1,2.8,-100.762074887,0.000241825,0.002536808,-0.002778633
3.1,2.85,-100.761849818,0.000549513,0.002234226,-0.002783739
3.1,2.9,-100.76165146,0.000817871,0.001970424,-0.002788295
3.1,2.95,-100.761476408,0.001052273,0.00174006,-0.002792333
3.1,3.0,-100.761321732,0.001257528,0.00153839,-0.002795917
3.1,3.05,-100.761184916,0.001437687,0.001361436,-0.002799123
3.1,3.1,-100.761063782,0.001596007,0.001205996,-0.002802002
3.1,3.15,-100.760956422,0.001735159,0.001069416,-0.002804576
3.1,3.2,-100.760861172,0.001857575,0.000949305,-0.00280688
3.1,3.25,-100.760776582,0.001965548,0.000843408,-0.002808956
3.1,3.3,-100.760701406,0.002061102,0.000749733,-0.002810834
3.1,3.35,-100.760634568,0.002145829,0.0006667,-0.002812528
3.1,3.4,-100.76057512,0.002220941,0.000593117,-0.002814058
3.1,3.45,-100.760522218,0.002287446,0.000528,-0.002815446
3.1,3.5,-100.760475106,0.002346313,0.000470398,-0.002816712
3.1,3.55,-100.76043312,0.002398542,0.000419326,-0.002817868
3.1,3.6,-100.760395689,0.002445083,0.000373843,-0.002818926
3.1,3.65,-100.760362321,0.002486697,0.000333199,-0.002819896
3.1,3.7,-100.760332587,0.002523898,0.000296886,-0.002820785
3.1,3.75,-100.760306093,0.002557044,0.000264557,-0.002821601
3.1,3.8,-100.760282478,0.002586466,0.000235887,-0.002822353
3.1,3.85,-100.760261415,0.002612555,0.000210493,-0.002823047
3.1,3.9,-100.760242613,0.00263577,0.00018792,-0.00282369
3.1,3.95,-100.760225828,0.002656564,0.000167721,-0.002824285
3.1,4.0,-100.760210854,0.002675289,0.000149546,-0.002824835
3.15,0.5,-100.862084106,0.423822592,-0.423425439,-0.000397153
3.15,0.55,-100.894573341,0.273542133,-0.273138138,-0.000403994
3.15,0.6,-100.915077829,0.167288153,-0.166876553,-0.0004116
3.15,0.65,-100.927052765,0.0911744,-0.090754056,-0.000420344
3.15,0.8,-100.932440498,-0.032768059,0.033209898,-0.000441838
3.15,0.85,-100.928256671,-0.053759021,0.054204942,-0.000445921
3.15,0.9,-100.92238446,-0.06879034,0.069238923,-0.000448583
3.15,0.95,-100.914562414,-0.07944492,0.07960127,-0.00015635
3.15,1.0,-100.9066793,-0.086593184,0.086774756,-0.000181572
3.15,1.1,-100.890151498,-0.093903486,0.094351728,-0.000448241
3.15,1.15,-100.881168503,-0.095132263,0.095578919,-0.000446656
3.15,1.2,-100.872125174,-0.095232721,0.095677095,-0.000444375
3.15,1.3,-100.854210143,-0.093048346,0.093487158,-0.000438812
3.15,1.35,-100.845464523,-0.091125354,0.091560899,-0.000435544
3.15,1.4,-100.836919501,-0.088825604,0.089257219,-0.000431615
3.15,1.45,-100.82860607,-0.086247015,0.086674453,-0.000427437
3.15,1.5,-100.820548018,-0.082857643,0.083272533,-0.000414889
3.15,1.55,-100.813110004,-0.074248635,0.074658551,-0.000409916
3.15,1.6,-100.80643362,-0.06635067,0.066740097,-0.000389427
3.15,1.65,-100.800755253,-0.056443976,0.057964441,-0.001520465
3.15,1.7,-100.795598895,-0.049615591,0.051271584,-0.001655993
3.15,1.75,-100.791048647,-0.043366282,0.045139019,-0.001772737
3.15,1.8,-100.787050796,-0.03770527,0.039579363,-0.001874094
3.15,1.85,-100.78355133,-0.032625935,0.034587633,-0.001961698
3.15,1.9,-100.780497386,-0.028107943,0.030144612,-0.002036669
3.15,1.95,-100.777838515,-0.024118604,0.026219094,-0.00210049
3.15,2.0,-100.775527609,-0.020617558,0.02277243,-0.002154871
3.15,2.05,-100.773521418,-0.017560159,0.019761705,-0.002201547
3.15,2.1,-100.771780871,-0.014900449,0.017142104,-0.002241655
3.15,2.15,-100.7702711,-0.012593743,0.014869614,-0.002275871
3.15,2.2,-100.768961302,-0.010597634,0.012902598,-0.002304964
3.15,2.25,-100.767824466,-0.008872493,0.011202291,-0.002329798
3.15,2.3,-100.766837097,-0.007381995,0.009733234,-0.002351239
3.15,2.35,-100.765978856,-0.006094504,0.008464238,-0.002369734
3.15,2.4,-100.765232147,-0.004982681,0.007368249,-0.002385567
3.15,2.45,-100.764581765,-0.004022295,0.006421443,-0.002399148
3.15,2.5,-100.764014633,-0.003191972,0.0056029,-0.002410928
3.15,2.55,-100.763519498,-0.00247344,0.004894705,-0.002421265
3.15,2.6,-100.763086671,-0.001851423,0.004281696,-0.002430274
3.15,2.65,-100.762707792,-0.001312619,0.003750736,-0.002438116
3.15,2.7,-100.762375667,-0.000845245,0.003290245,-0.002445
3.15,2.75,-100.762084125,-0.000439037,0.002890156,-0.00245112
3.15,2.8,-100.761827871,-8.5499e-05,0.002542043,-0.002456544
3.15,2.85,-100.761602334,0.000222452,0.002238867,-0.002461319
3.15,2.9,-100.761403563,0.000490972,0.001974568,-0.002465539
3.15,2.95,-100.761228141,0.000725559,0.00174375,-0.002469309
3.15,3.0,-100.761073137,0.000931018,0.001541667,-0.002472684
3.15,3.05,-100.760936029,0.001111322,0.00136436,-0.002475682
3.15,3.1,-100.760814632,0.001269729,0.00120862,-0.002478349
3.15,3.15,-100.760707039,0.00140897,0.00107177,-0.00248074
3.15,3.2,-100.760611577,0.001531481,0.000951414,-0.002482895
3.15,3.25,-100.760526798,0.001639521,0.000845305,-0.002484826
3.15,3.3,-100.76045145,0.001735113,0.000751446,-0.002486559
3.15,3.35,-100.760384458,0.001819874,0.000668248,-0.002488122
3.15,3.4,-100.760324872,0.001895022,0.000594515,-0.002489537
3.15,3.45,-100.760271845,0.001961547,0.000529267,-0.002490814
3.15,3.5,-100.760224618,0.002020418,0.000471554,-0.002491972
3.15,3.55,-100.760182527,0.002072644,0.000420382,-0.002493026
3.15,3.6,-100.760145,0.002119181,0.000374809,-0.002493989
3.15,3.65,-100.760111546,0.002160787,0.000334082,-0.002494869
3.15,3.7,-100.760081732,0.002197977,0.000297695,-0.002495672
3.15,3.75,-100.760055165,0.002231107,0.000265299,-0.002496406
3.15,3.8,-100.760031483,0.00226051,0.000236572,-0.002497081
3.15,3.85,-100.760010357,0.002286579,0.000211125,-0.002497704
3.15,3.9,-100.759991498,0.002309774,0.000188506,-0.002498279
3.15,3.95,-100.75997466,0.00233055,0.000168262,-0.002498812
3.15,4.0,-100.759959636,0.002349258,0.000150045,-0.002499304
3.2,0.5,-100.862045702,0.423833233,-0.423419086,-0.000414147
3.2,0.55,-100.894534359,0.273552128,-0.273130754,-0.000421374
3.2,0.65,-100.927012158,0.09118331,-0.090745416,-0.000437894
3.2,0.7,-100.932848685,0.036185834,-0.035739114,-0.00044672
3.2,0.75,-100.934238592,-0.003744625,0.004198408,-0.000453783
3.2,0.8,-100.932397984,-0.03275522,0.033214661,-0.000459441
3.2,0.85,-100.928213787,-0.053744903,0.054208021,-0.000463118
3.2,0.9,-100.922341308,-0.068775391,0.069240556,-0.000465164
3.2,0.95,-100.915269485,-0.079339862,0.07980556,-0.000465698
3.2,1.0,-100.906663105,-0.086638226,0.086799377,-0.00016115
3.2,1.1,-100.890108483,-0.093887752,0.094349957,-0.000462205
3.2,1.15,-100.881125631,-0.095116888,0.095576647,-0.000459759
3.2,1.2,-100.872082587,-0.095217542,0.09567438,-0.000456838
3.2,1.25,-100.863072918,-0.09445534,0.094908833,-0.000453492
3.2,1.3,-100.854168147,-0.093033876,0.093483627,-0.000449751
3.2,1.35,-100.84542283,-0.091111347,0.091556962,-0.000445615
3.2,1.4,-100.836878178,-0.088812059,0.089252896,-0.000440837
3.2,1.45,-100.828565281,-0.086233434,0.086669814,-0.00043638
3.2,1.5,-100.820508324,-0.082792115,0.083215181,-0.000423066
3.2,1.55,-100.813071174,-0.07422685,0.074639089,-0.000412239
3.2,1.65,-100.800620999,-0.056778419,0.058103648,-0.001325228
3.2,1.7,-100.795452477,-0.049943162,0.051390668,-0.001447506
3.2,1.75,-100.790891785,-0.043689317,0.045241532,-0.001552215
3.2,1.8,-100.786884921,-0.03802598,0.039668107,-0.001642127
3.2,1.85,-100.78337764,-0.032944721,0.034664422,-0.001719702
3.2,1.9,-100.780316967,-0.028423461,0.030210455,-0.001786994
3.2,1.95,-100.777652351,-0.024430286,0.026275155,-0.001844868
3.2,2.0,-100.775336552,-0.020925961,0.022820125,-0.001894164
3.2,2.05,-100.773326188,-0.017866492,0.019802568,-0.001936076
3.2,2.1,-100.77158205,-0.01520541,0.017177385,-0.001971975
3.2,2.15,-100.770069186,-0.0128968,0.014899896,-0.002003096
3.2,2.2,-100.768756744,-0.010898445,0.012928387,-0.002029942
3.2,2.25,-100.767617654,-0.009171436,0.011224285,-0.002052849
3.2,2.3,-100.766628364,-0.00767981,0.009752179,-0.002072369
3.2,2.35,-100.765768449,-0.006391518,0.008480653,-0.002089136
3.2,2.4,-100.765020294,-0.005278653,0.007382396,-0.002103744
3.2,2.45,-100.764368673,-0.004317186,0.006433612,-0.002116426
3.2,2.5,-100.76380047,-0.003486085,0.005613445,-0.002127361
3.2,2.55,-100.763304407,-0.00276713,0.004903953,-0.002136823
3.2,2.6,-100.762870761,-0.002144706,0.004289828,-0.002145122
3.2,2.65,-100.762491161,-0.001605366,0.003757853,-0.002152487
3.2,2.7,-100.762158404,-0.001137532,0.00329649,-0.002158958
3.2,2.75,-100.761866308,-0.000731058,0.002895687,-0.002164628
3.2,2.8,-100.76160956,-0.000377333,0.002546962,-0.002169629
3.2,2.85,-100.761383587,-6.9125e-05,0.00224322,-0.002174095
3.2,2.9,-100.761184428,0.000199653,0.001978415,-0.002178068
3.2,2.95,-100.761008664,0.000434402,0.001747176,-0.002181579
3.2,3.0,-100.760853352,0.000639958,0.001544736,-0.002184693
3.2,3.05,-100.760715971,0.000820387,0.001367097,-0.002187484
3.2,3.1,-100.76059433,0.000978931,0.001211055,-0.002189986
3.2,3.15,-100.760486519,0.001118262,0.00107395,-0.002192212
3.2,3.2,-100.76039086,0.001240822,0.000953377,-0.0021942
3.2,3.25,-100.760305905,0.001348919,0.000847071,-0.00219599
3.2,3.3,-100.760230401,0.001444575,0.000753031,-0.002197606
3.2,3.35,-100.760163269,0.00152938,0.000669674,-0.002199054
3.2,3.4,-100.760103554,0.001604551,0.000595804,-0.002200354
3.2,3.45,-100.760050409,0.001671095,0.000530434,-0.002201529
3.2,3.5,-100.760003077,0.001729984,0.000472611,-0.002202595
3.2,3.55,-100.759960892,0.001782217,0.000421345,-0.002203562
3.2,3.6,-100.759923278,0.001828753,0.000375686,-0.002204439
3.2,3.65,-100.759889744,0.001870356,0.000334882,-0.002205238
3.2,3.7,-100.759859857,0.001907541,0.000298425,-0.002205966
3.2,3.75,-100.759833224,0.001940662,0.000265967,-0.002206629
3.2,3.8,-100.759809483,0.001970051,0.000237185,-0.002207236
3.2,3.85,-100.7597883,0.001996102,0.000211691,-0.002207794
3.2,3.9,-100.75976939,0.002019279,0.000189029,-0.002208308
3.2,3.95,-100.759752503,0.002040037,0.000168746,-0.002208783
3.2,4.0,-100.759737438,0.00205873,0.00015049,-0.00220922
3.25,0.5,-100.862005686,0.423845333,-0.423412628,-0.000432705
3.25,0.55,-100.894493615,0.273562688,-0.273123235,-0.000439454
3.25,0.6,-100.914996749,0.167307263,-0.166859792,-0.000447471
3.25,0.65,-100.92696998,0.091192756,-0.090736896,-0.00045586
3.25,0.7,-100.932805612,0.03619485,-0.035731484,-0.000463366
3.25,0.75,-100.934194907,-0.003734731,0.004204395,-0.000469664
3.25,0.8,-100.932353788,-0.032744652,0.033218738,-0.000474086
3.25,0.85,-100.928169292,-0.053733683,0.054210286,-0.000476604
3.25,0.9,-100.922296672,-0.068763859,0.069241319,-0.000477459
3.25,0.95,-100.915224871,-0.079328151,0.079805114,-0.000476963
3.25,1.0,-100.906648819,-0.086677992,0.086819895,-0.000141903
3.25,1.05,-100.898864352,-0.091170535,0.091643222,-0.000472687
3.25,1.1,-100.890064311,-0.093877454,0.09434722,-0.000469766
3.25,1.15,-100.881081743,-0.095107253,0.095573417,-0.000466165
3.25,1.25,-100.863029763,-0.094446678,0.094904791,-0.000458113
3.25,1.3,-100.854125411,-0.09302561,0.093479221,-0.000453611
3.25,1.35,-100.845380508,-0.091103814,0.091552202,-0.000448388
3.25,1.4,-100.836836348,-0.08880501,0.089247779,-0.000442769
3.25,1.45,-100.828523886,-0.086227022,0.086664414,-0.000437393
3.25,1.5,-100.820468213,-0.082738389,0.083162659,-0.00042427
3.25,1.55,-100.81301581,-0.074305945,0.074694013,-0.000388068
3.25,1.6,-100.806363941,-0.065281878,0.066046431,-0.000764553
3.25,1.65,-100.800504133,-0.057076451,0.05822832,-0.001151869
3.25,1.7,-100.795324683,-0.05023711,0.051497761,-0.001260651
3.25,1.75,-100.790754608,-0.043978841,0.045333381,-0.00135454
3.25,1.8,-100.786739698,-0.038311754,0.039746882,-0.001435128
3.25,1.85,-100.783225513,-0.033228057,0.034732204,-0.001504147
3.25,1.9,-100.780158876,-0.028705772,0.030269134,-0.001563362
3.25,1.95,-100.777489102,-0.024711287,0.026325814,-0.001614527
3.25,2.0,-100.77516887,-0.021204485,0.022863434,-0.001658948
3.25,2.05,-100.773154724,-0.018142338,0.019839527,-0.001697189
3.25,2.1,-100.771407348,-0.015479143,0.017209063,-0.00172992
3.25,2.15,-100.769891703,-0.01316935,0.014927243,-0.001757893
3.25,2.2,-100.768576854,-0.011170125,0.012952053,-0.001781928
3.25,2.25,-100.767435691,-0.009441762,0.011244594,-0.001802832
3.25,2.3,-100.766444619,-0.007948638,0.009769529,-0.001820891
3.25,2.35,-100.76558319,-0.006659192,0.008495549,-0.001836357
3.25,2.4,-100.764833723,-0.005545719,0.007395346,-0.001849627
3.25,2.45,-100.764180957,-0.004583798,0.006444925,-0.001861127
3.25,2.5,-100.763611758,-0.00375202,0.005623266,-0.001871246
3.25,2.55,-100.763114825,-0.003032377,0.004912478,-0.001880101
3.25,2.6,-100.762680425,-0.002409489,0.004297304,-0.001887814
3.25,2.65,-100.762300162,-0.00186992,0.003764478,-0.001894558
3.25,2.7,-100.761966817,-0.00140183,0.003302352,-0.001900522
3.25,2.75,-100.761674201,-0.000994999,0.002900839,-0.00190584
3.25,2.8,-100.761416996,-0.000640972,0.002551501,-0.001910529
3.25,2.85,-100.761190618,-0.000332605,0.002247257,-0.001914652
3.25,2.9,-100.760991097,-6.3717e-05,0.001982022,-0.001918305
3.25,2.95,-100.760815012,0.000171203,0.001750379,-0.001921582
3.25,3.0,-100.760659417,0.000376931,0.001547574,-0.001924505
3.25,3.05,-100.760521781,0.000557462,0.001369632,-0.001927093
3.25,3.1,-100.760399913,0.000716065,0.00121333,-0.001929395
3.25,3.15,-100.760291897,0.00085548,0.001075984,-0.001931464
3.25,3.2,-100.76019606,0.00097813,0.000955194,-0.001933323
3.25,3.25,-100.760110943,0.001086281,0.000848703,-0.001934984
3.25,3.3,-100.760035291,0.001181969,0.000754502,-0.001936471
3.25,3.35,-100.759968025,0.001266816,0.000670996,-0.001937812
3.25,3.4,-100.759908193,0.00134203,0.000596991,-0.00193902
3.25,3.45,-100.759854943,0.001408598,0.000531506,-0.001940104
3.25,3.5,-100.759807515,0.001467497,0.000473584,-0.001941081
3.25,3.55,-100.759765242,0.00151974,0.000422227,-0.001941967
3.25,3.6,-100.759727549,0.001566287,0.000376486,-0.001942773
3.25,3.65,-100.759693943,0.001607893,0.000335609,-0.001943502
3.25,3.7,-100.759663991,0.001645076,0.000299086,-0.001944162
3.25,3.75,-100.759637298,0.001678192,0.00026657,-0.001944762
3.25,3.8,-100.7596135,0.001707573,0.000237737,-0.00194531
3.25,3.85,-100.759592269,0.001733613,0.000212198,-0.001945811
3.25,3.9,-100.759573312,0.001756775,0.000189496,-0.001946271
3.25,3.95,-100.759556384,0.001777518,0.000169175,-0.001946694
3.25,4.0,-100.759541278,0.001796196,0.000150882,-0.001947079
3.3,0.55,-100.894451451,0.27356895,-0.273116528,-0.000452421
3.3,0.6,-100.914953869,0.167311176,-0.166852349,-0.000458826
3.3,0.65,-100.926926373,0.091195018,-0.09072952,-0.000465498
3.3,0.7,-100.932761352,0.036196408,-0.035725169,-0.000471239
3.3,0.75,-100.934150131,-0.00373318,0.004208952,-0.000475772
3.3,0.8,-100.932308691,-0.032742633,0.033221353,-0.00047872
3.3,0.85,-100.928124017,-0.05373189,0.054211147,-0.000479257
3.3,1.0,-100.906636236,-0.086712275,0.086836905,-0.00012463
3.3,1.05,-100.898819749,-0.091169544,0.091639885,-0.00047034
3.3,1.1,-100.890020047,-0.093877157,0.094343363,-0.000466206
3.3,1.15,-100.88103786,-0.09510748,0.095569142,-0.000461662
3.3,1.2,-100.871995545,-0.095209586,0.095666098,-0.000456512
3.3,1.25,-100.86298671,-0.094448217,0.094899858,-0.000451642
3.3,1.3,-100.85408282,-0.093027735,0.093473986,-0.000446251
3.3,1.35,-100.845338424,-0.091106339,0.091546686,-0.000440347
3.3,1.4,-100.836794844,-0.088807497,0.089241989,-0.000434492
3.3,1.45,-100.828482914,-0.086229712,0.086658427,-0.000428715
3.3,1.55,-100.812979061,-0.074276999,0.074666294,-0.000389295
3.3,1.65,-100.800406117,-0.057599318,0.058503149,-0.00090383
3.3,1.7,-100.795213659,-0.050499527,0.051592246,-0.001092719
3.3,1.75,-100.790635258,-0.044240514,0.045415365,-0.001174851
3.3,1.8,-100.786613148,-0.038570949,0.039817459,-0.00124651
3.3,1.85,-100.783092783,-0.033484259,0.03479268,-0.001308421
3.3,1.9,-100.780020852,-0.02895947,0.030320963,-0.001361493
3.3,1.95,-100.777346529,-0.024963551,0.026370475,-0.001406924
3.3,2.0,-100.77502236,-0.02145626,0.022902302,-0.001446042
3.3,2.05,-100.773004786,-0.018393081,0.019873288,-0.001480207
3.3,2.1,-100.771254452,-0.015727976,0.017238027,-0.001510052
3.3,2.15,-100.769736275,-0.013416252,0.014951973,-0.001535722
3.3,2.2,-100.768419262,-0.011415627,0.012973258,-0.001557631
3.3,2.25,-100.767276235,-0.009686601,0.011262978,-0.001576377
3.3,2.3,-100.76628354,-0.008192943,0.009785514,-0.001592571
3.3,2.35,-100.765420705,-0.00690257,0.008509331,-0.001606761
3.3,2.4,-100.76467003,-0.005788114,0.0074072,-0.001619086
3.3,2.45,-100.764016222,-0.004825481,0.006455189,-0.001629708
3.3,2.5,-100.763446114,-0.003993378,0.005632278,-0.0016389
3.3,2.55,-100.762948381,-0.003273482,0.004920439,-0.001646957
3.3,2.6,-100.762513276,-0.002650153,0.004304281,-0.001654128
3.3,2.65,-100.762132396,-0.002110132,0.003770581,-0.00166045
3.3,2.7,-100.761798509,-0.00164175,0.003307731,-0.001665981
3.3,2.75,-100.761505413,-0.00123479,0.002905626,-0.001670836
3.3,2.8,-100.761247782,-0.000880605,0.002555752,-0.001675147
3.3,2.85,-100.761021027,-0.000572002,0.002251008,-0.001679006
3.3,2.9,-100.760821174,-0.000302919,0.001985339,-0.00168242
3.3,2.95,-100.760644792,-6.7908e-05,0.001753342,-0.001685434
3.3,3.0,-100.760488931,0.000137884,0.001550228,-0.001688112
3.3,3.05,-100.760351059,0.00031853,0.00137199,-0.001690521
3.3,3.1,-100.760228981,0.000477246,0.001215425,-0.001692672
3.3,3.15,-100.760120776,0.000616719,0.001077863,-0.001694581
3.3,3.2,-100.760024771,0.000739401,0.000956887,-0.001696287
3.3,3.25,-100.759939502,0.000847608,0.00085022,-0.001697828
3.3,3.3,-100.759863717,0.000943355,0.000755858,-0.001699213
3.3,3.35,-100.75979633,0.001028234,0.000672215,-0.001700449
3.3,3.4,-100.759736386,0.001103465,0.00059809,-0.001701555
3.3,3.45,-100.759683037,0.001170061,0.000532494,-0.001702556
3.3,3.5,-100.75963552,0.001228983,0.000474475,-0.001703458
3.3,3.55,-100.759593166,0.001281236,0.000423035,-0.001704271
3.3,3.6,-100.7595554,0.001327785,0.000377219,-0.001705005
3.3,3.65,-100.75952173,0.001369399,0.000336272,-0.001705671
3.3,3.7,-100.759491719,0.001406587,0.000299685,-0.001706273
3.3,3.75,-100.759464971,0.001439702,0.000267114,-0.001706816
3.3,3.8,-100.759441125,0.001469076,0.000238234,-0.001707309
3.3,3.85,-100.759419848,0.001495106,0.000212653,-0.001707759
3.3,3.9,-100.759400849,0.001518258,0.000189912,-0.00170817
3.3,3.95,-100.759383884,0.001538989,0.000169555,-0.001708544
3.3,4.0,-100.759368745,0.001557656,0.000151223,-0.001708879
3.35,0.5,-100.861921525,0.423855798,-0.423402404,-0.000453394
3.35,0.55,-100.894408374,0.273569372,-0.273111227,-0.000458146
3.35,0.6,-100.91491026,0.167309565,-0.166846504,-0.00046306
3.35,0.7,-100.932716752,0.036192877,-0.035720709,-0.000472168
3.35,0.85,-100.928078882,-0.05373473,0.054210378,-0.000475647
3.35,0.95,-100.915134977,-0.07933018,0.079800302,-0.000470122
3.35,1.0,-100.906625169,-0.086740361,0.086850901,-0.00011054
3.35,1.05,-100.898775699,-0.091173351,0.091635606,-0.000462255
3.35,1.1,-100.889976422,-0.093881154,0.094338691,-0.000457536
3.35,1.15,-100.88099469,-0.095111639,0.095564176,-0.000452537
3.35,1.2,-100.871952882,-0.095213842,0.095660892,-0.00044705
3.35,1.25,-100.862944501,-0.094452275,0.094894438,-0.000442164
3.35,1.3,-100.854041162,-0.093032322,0.093468394,-0.000436072
3.35,1.35,-100.845297321,-0.091110516,0.091540909,-0.000430393
3.35,1.4,-100.836754295,-0.088811487,0.089236031,-0.000424544
3.35,1.45,-100.828442916,-0.086233795,0.086652337,-0.000418542
3.35,1.55,-100.812942353,-0.074258326,0.074644911,-0.000386585
3.35,1.65,-100.800334246,-0.058255783,0.058878315,-0.000622532
3.35,1.75,-100.790531932,-0.044470741,0.045486816,-0.001016076
3.35,1.8,-100.786503504,-0.038801569,0.039879937,-0.001078368
3.35,1.85,-100.782977629,-0.03371397,0.034846944,-0.001132974
3.35,1.9,-100.779900936,-0.029186949,0.030367614,-0.001180665
3.35,1.95,-100.777222528,-0.025188618,0.026410513,-0.001221895
3.35,2.0,-100.774894841,-0.021679449,0.022936887,-0.001257438
3.35,2.05,-100.772874228,-0.018615288,0.019903345,-0.001288057
3.35,2.1,-100.771121232,-0.015949781,0.017264252,-0.001314471
3.35,2.15,-100.769600746,-0.013637135,0.014974664,-0.00133753
3.35,2.2,-100.768281745,-0.011635059,0.012992693,-0.001357634
3.35,2.25,-100.767137017,-0.009904688,0.011279612,-0.001374924
3.35,2.3,-100.766142863,-0.008410133,0.00979986,-0.001389727
3.35,2.35,-100.765278761,-0.007119401,0.008521865,-0.001402464
3.35,2.4,-100.764526977,-0.006004626,0.007418172,-0.001413546
3.35,2.45,-100.763872203,-0.005041376,0.006464715,-0.001423338
3.35,2.5,-100.763301254,-0.004208638,0.005640554,-0.001431916
3.35,2.55,-100.762802789,-0.003488297,0.004927685,-0.001439387
3.35,2.6,-100.762367039,-0.002864792,0.004310698,-0.001445906
3.35,2.65,-100.761985588,-0.002324628,0.003776274,-0.001451646
3.35,2.7,-100.761651197,-0.001855964,0.003312738,-0.001456774
